start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T10:45:14.152426+00:00,2025-09-24T10:45:03.158375+00:00,2025-09-24T10:45:14.152406+00:00,10994031,9200000,836817
