start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:49:21.941538+00:00,2025-09-18T17:50:26.542212+00:00,2025-09-18T17:49:21.941577+00:00,2025-09-18T17:50:26.542196+00:00,64600619,9200000,142413
