start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:04:17.811665+00:00,2025-09-18T17:04:25.515577+00:00,2025-09-18T17:04:17.811713+00:00,2025-09-18T17:04:25.515558+00:00,7703845,9200000,1194208
