start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:03:28.646797+00:00,2025-09-18T17:03:51.898285+00:00,2025-09-18T17:03:44.089577+00:00,2025-09-18T17:03:51.898268+00:00,7808691,9200000,1178174
