start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T10:43:19.967468+00:00,2025-09-26T10:43:18.155557+00:00,2025-09-26T10:43:19.967449+00:00,1811892,920000,507756
