start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T10:45:36.666465+00:00,2025-09-26T10:45:33.660933+00:00,2025-09-26T10:45:36.666445+00:00,3005512,920000,306104
