start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T11:09:45.486740+00:00,2025-09-26T11:09:34.344055+00:00,2025-09-26T11:09:45.486722+00:00,11142667,9200000,825655
