start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:07:34.331499+00:00,2025-09-24T17:07:17.310836+00:00,2025-09-24T17:07:34.331478+00:00,17020642,600000,35251
