start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T11:29:08.454446+00:00,2025-09-24T11:29:06.668753+00:00,2025-09-24T11:29:08.454425+00:00,1785672,920000,515212
