start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T12:12:08.089138+00:00,2025-09-24T12:12:07.228847+00:00,2025-09-24T12:12:08.089109+00:00,860262,920000,1069441
