start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-25T16:56:38.429521+00:00,2025-09-25T16:56:36.617148+00:00,2025-09-25T16:56:38.429500+00:00,1812352,920000,507627
