start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:16:28.518231+00:00,2025-09-24T17:16:11.310319+00:00,2025-09-24T17:16:28.518218+00:00,17207899,600000,34867
