start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:08:29.105113+00:00,2025-09-19T10:08:46.778188+00:00,2025-09-19T10:08:29.105157+00:00,2025-09-19T10:08:46.778171+00:00,17673014,600000,33950
