start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:05:51.886727+00:00,2025-09-19T10:06:45.467527+00:00,2025-09-19T10:06:28.769114+00:00,2025-09-19T10:06:45.467512+00:00,16698398,600000,35931
