start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:32:22.845384+00:00,2025-09-18T17:32:30.626143+00:00,2025-09-18T17:32:22.845421+00:00,2025-09-18T17:32:30.626123+00:00,7780702,9200000,1182412
