start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T11:21:22.146542+00:00,2025-09-26T11:19:54.941364+00:00,2025-09-26T11:21:22.146519+00:00,87205155,9200000,105498
