start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T11:28:51.146256+00:00,2025-09-26T11:27:20.839208+00:00,2025-09-26T11:28:51.146238+00:00,90307030,9200000,101874
