start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T11:03:15.641573+00:00,2025-09-24T11:01:36.944381+00:00,2025-09-24T11:03:15.641551+00:00,98697170,9200000,93214
