start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:22:31.714219+00:00,2025-09-19T10:22:50.837878+00:00,2025-09-19T10:22:45.888398+00:00,2025-09-19T10:22:50.837862+00:00,4949464,600000,121225
