start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:27:56.022454+00:00,2025-09-19T10:30:35.940131+00:00,2025-09-19T10:27:56.022492+00:00,2025-09-19T10:30:35.940115+00:00,159917623,600000,3751
