start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:11:38.069129+00:00,2025-09-19T10:12:51.544144+00:00,2025-09-19T10:12:33.564184+00:00,2025-09-19T10:12:51.544128+00:00,17979944,600000,33370
