start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:26:34.141297+00:00,2025-09-24T17:25:39.736802+00:00,2025-09-24T17:26:34.141045+00:00,54404243,600000,11028
