start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:21:25.446093+00:00,2025-09-24T17:20:36.344372+00:00,2025-09-24T17:21:25.446074+00:00,49101702,600000,12219
