start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:49:21.941364+00:00,2025-09-18T17:49:32.692243+00:00,2025-09-18T17:49:21.941403+00:00,2025-09-18T17:49:32.692226+00:00,10750823,600000,55809
