start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:46:10.552449+00:00,2025-09-18T17:46:43.395735+00:00,2025-09-18T17:46:33.639842+00:00,2025-09-18T17:46:43.395718+00:00,9755876,600000,61501
