start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T12:24:12.500889+00:00,2025-09-24T12:24:06.851457+00:00,2025-09-24T12:24:12.500869+00:00,5649412,920000,162848
