start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:22:17.770413+00:00,2025-09-24T17:22:10.115031+00:00,2025-09-24T17:22:17.770395+00:00,7655364,920000,120177
