start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:25:35.980706+00:00,2025-09-24T17:25:28.614735+00:00,2025-09-24T17:25:35.980687+00:00,7365952,920000,124898
