start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:05:53.847795+00:00,2025-09-18T17:05:54.848660+00:00,2025-09-18T17:05:53.847841+00:00,2025-09-18T17:05:54.848639+00:00,1000798,600000,599521
