start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:04:54.026116+00:00,2025-09-18T17:04:54.996133+00:00,2025-09-18T17:04:54.026154+00:00,2025-09-18T17:04:54.996115+00:00,969961,600000,618581
