start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T10:55:15.688493+00:00,2025-09-24T10:55:04.089760+00:00,2025-09-24T10:55:15.688477+00:00,11598717,9200000,793191
