start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:32:52.905645+00:00,2025-09-18T17:32:53.834871+00:00,2025-09-18T17:32:52.905686+00:00,2025-09-18T17:32:53.834851+00:00,929165,600000,645741
