start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-18T17:32:22.845053+00:00,2025-09-18T17:32:23.762168+00:00,2025-09-18T17:32:22.845095+00:00,2025-09-18T17:32:23.762148+00:00,917053,600000,654269
