time,rate,requested_rate
2025-09-19T10:12:33.589100107+00:00,49,
2025-09-19T10:12:33.589106903+00:00,0,
2025-09-19T10:12:33.589109343+00:00,0,
2025-09-19T10:12:33.589111411+00:00,0,
2025-09-19T10:12:33.589113312+00:00,0,
2025-09-19T10:12:33.589115198+00:00,0,
2025-09-19T10:12:33.589118748+00:00,0,
2025-09-19T10:12:33.589120848+00:00,0,
2025-09-19T10:12:33.589123082+00:00,0,
2025-09-19T10:12:33.589130799+00:00,0,
2025-09-19T10:12:33.589132863+00:00,0,
2025-09-19T10:12:33.589135929+00:00,0,
2025-09-19T10:12:33.589139890+00:00,0,
2025-09-19T10:12:33.589141856+00:00,0,
2025-09-19T10:12:33.589143699+00:00,0,
2025-09-19T10:12:33.589147519+00:00,0,
2025-09-19T10:12:33.589149412+00:00,0,
2025-09-19T10:12:33.589153460+00:00,0,
2025-09-19T10:12:33.589155503+00:00,0,
2025-09-19T10:12:33.589157532+00:00,0,
2025-09-19T10:12:33.589159442+00:00,0,
2025-09-19T10:12:33.589161366+00:00,0,
2025-09-19T10:12:33.589163192+00:00,0,
2025-09-19T10:12:33.589165069+00:00,0,
2025-09-19T10:12:33.589170892+00:00,0,
2025-09-19T10:12:33.589173032+00:00,0,
2025-09-19T10:12:33.589175222+00:00,0,
2025-09-19T10:12:33.589179238+00:00,0,
2025-09-19T10:12:33.589181387+00:00,0,
2025-09-19T10:12:33.589186912+00:00,0,
2025-09-19T10:12:33.589192396+00:00,0,
2025-09-19T10:12:33.589194386+00:00,0,
2025-09-19T10:12:33.589196213+00:00,0,
2025-09-19T10:12:33.589200392+00:00,0,
2025-09-19T10:12:33.589202654+00:00,0,
2025-09-19T10:12:33.589208160+00:00,0,
2025-09-19T10:12:33.589210201+00:00,0,
2025-09-19T10:12:33.589214444+00:00,0,
2025-09-19T10:12:33.589218115+00:00,0,
2025-09-19T10:12:33.589219988+00:00,0,
2025-09-19T10:12:33.589221819+00:00,0,
2025-09-19T10:12:33.589227429+00:00,0,
2025-09-19T10:12:33.589238108+00:00,0,
2025-09-19T10:12:33.589240076+00:00,0,
2025-09-19T10:12:33.589242035+00:00,0,
2025-09-19T10:12:33.589245988+00:00,0,
2025-09-19T10:12:33.589247897+00:00,0,
2025-09-19T10:12:33.589249721+00:00,0,
2025-09-19T10:12:33.589253662+00:00,0,
2025-09-19T10:12:33.589255611+00:00,0,
2025-09-19T10:12:33.589259606+00:00,0,
2025-09-19T10:12:33.589263617+00:00,0,
2025-09-19T10:12:33.589267799+00:00,0,
2025-09-19T10:12:33.589272045+00:00,0,
2025-09-19T10:12:33.589273941+00:00,0,
2025-09-19T10:12:34.061991483+00:00,53876,
2025-09-19T10:12:35.062007537+00:00,53389,
2025-09-19T10:12:36.061187193+00:00,44731,
2025-09-19T10:12:37.061167387+00:00,62495,
2025-09-19T10:12:38.061261443+00:00,45090,
2025-09-19T10:12:39.062031286+00:00,53054,
2025-09-19T10:12:40.061235232+00:00,27284,
2025-09-19T10:12:41.061149231+00:00,26511,
2025-09-19T10:12:42.061502159+00:00,26538,
2025-09-19T10:12:43.061700782+00:00,26561,
2025-09-19T10:12:44.061794641+00:00,34801,
2025-09-19T10:12:45.061268747+00:00,26633,
2025-09-19T10:12:46.061952228+00:00,26287,
2025-09-19T10:12:47.061107561+00:00,26243,
2025-09-19T10:12:48.061434474+00:00,26285,
2025-09-19T10:12:49.061101279+00:00,17359,
2025-09-19T10:12:50.061917109+00:00,17019,
2025-09-19T10:12:51.061500194+00:00,17790,
2025-09-19T10:12:52.061173443+00:00,17357,
2025-09-19T10:12:53.061915129+00:00,26290,
2025-09-19T10:12:54.061455793+00:00,43223,
2025-09-19T10:12:55.061260943+00:00,43285,
2025-09-19T10:12:56.061799907+00:00,44838,
2025-09-19T10:12:57.061552580+00:00,35171,
2025-09-19T10:12:58.061693731+00:00,51779,
2025-09-19T10:12:59.061478845+00:00,34724,
2025-09-19T10:13:00.062018490+00:00,11338,
