start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:18:33.896834+00:00,2025-09-24T17:18:08.452719+00:00,2025-09-24T17:18:33.896811+00:00,25444092,920000,36157
