start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
2025-09-19T10:22:30.370958+00:00,2025-09-19T10:23:43.249542+00:00,2025-09-19T10:22:56.741781+00:00,2025-09-19T10:23:43.249524+00:00,46507743,920000,19781
