start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T11:37:26.912940+00:00,2025-09-24T11:37:25.034590+00:00,2025-09-24T11:37:26.912922+00:00,1878332,920000,489796
