start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T10:36:29.495200+00:00,2025-09-26T10:36:27.626755+00:00,2025-09-26T10:36:29.495180+00:00,1868425,920000,492393
