start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-26T10:34:42.658450+00:00,2025-09-26T10:34:40.839317+00:00,2025-09-26T10:34:42.658432+00:00,1819115,920000,505740
