start_time,end_time,first_elem_time,last_elem_time,duration_us,num_events,tps
1970-01-01T00:00:00+00:00,2025-09-24T17:07:41.456859+00:00,2025-09-24T17:07:17.286552+00:00,2025-09-24T17:07:41.456839+00:00,24170287,920000,38063
